source_type,id,ai_summary,ai_tag,content,created_at,creator,description,image_url,link,pub_date,seq,source_id,source_name,title,updated_at,ai_org,ai_region,article_id,category,country,datatype,is_duplicate,fetched_at,keywords,language,pub_date_tz,sentiment,sentiment_stats,source_icon,source_priority,source_url,video_url
NEWSDATA,a32e6635-baa0-458a-aad1-729b2503ac80,"You haven't provided any article text for me to summarize. Could you please provide the article text, and I'll be happy to:

1. Summarize the article for you
2. Suggest a few relevant tags (comma-separated)",,ONLY AVAILABLE IN PAID PLANS,,nypost,"Deandre Ayton had 19 points and 11 rebounds for the fourth-seeded Lakers, who pulled off an impressive win without their top two scorers.",https://i.headtopics.com/images/2026/4/19/nypost/depleted-lakers-take-advantage-of-kevin-durant-les-depleted-lakers-take-advantage-of-kevin-durant-les-3EF4F645E4A43A1EB430B43C2131D351.webp,https://us.headtopics.com/news/depleted-lakers-take-advantage-of-kevin-durant-less-rockets-82398787,,,headtopics,Headtopics,Depleted Lakers take advantage of Kevin Durant-less Rockets in Game 1 victory,,,,dfe1443dec47d90ae1ddc3ad46860db4,"sports,top",united states of america,,false,,"nba playoffs 2026,nba,houston rockets,sports,los angeles lakers,nba playoffs",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,8fca37ec-eaab-4efc-a273-20c9f5be1a63,,,ONLY AVAILABLE IN PAID PLANS,,screenrant,Austin King is ScreenRant Gaming's Senior Editor and has been working for the site since 2020. He's the author of several books and a podcast host.,https://i.headtopics.com/images/2026/4/19/screenrant/steam-drops-2-free-games-you-have-24-hours-to-down-steam-drops-2-free-games-you-have-24-hours-to-down-E9076B1E5286D914C3AF226C56115355.webp,https://us.headtopics.com/news/steam-drops-2-free-games-you-have-24-hours-to-download-and-82398806,,,headtopics,Headtopics,Steam Drops 2 Free Games You Have 24 Hours To Download And Keep,,,,0aaab5e4b506144327b41fbbcd1909be,"sports,top",united states of america,,false,,united states news,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,a72300b0-5fac-4871-8f2b-bdddefe0c928,"It seems there's no article provided. Please share the article you would like me to summarize, and I'll do my best to provide a summary and suggest relevant tags.",,ONLY AVAILABLE IN PAID PLANS,,nbcla,A hot-air balloon filled with people landed in a Temecula couple's backyard Saturday morning.,https://i.headtopics.com/images/2026/4/19/nbcla/hot-air-balloon-filled-with-people-lands-in-temecu-hot-air-balloon-filled-with-people-lands-in-temecu-2D4E25E951D511C453095647C411A664.webp,https://us.headtopics.com/news/hot-air-balloon-filled-with-people-lands-in-temecula-82398841,,,headtopics,Headtopics,Hot-air balloon filled with people lands in Temecula backyard,,,,30e91574461645c4628031ce9ffbe0fc,"crime,top",united states of america,,false,,temecula,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,c0646bb1-dfa4-4adb-93f8-1c174067d2b2,,,ONLY AVAILABLE IN PAID PLANS,,billboard,"Zayn has hinted at a potential return to Australia and New Zealand, telling fans “you might be seeing me soon” as he looks at future touring plans.",https://i.headtopics.com/images/2026/4/19/billboard/zayn-hints-at-australia-tour-you-might-be-seeing-m-zayn-hints-at-australia-tour-you-might-be-seeing-m-302E287A30782A68E1FAED7E4C62D36E.webp,https://us.headtopics.com/news/zayn-hints-at-australia-tour-you-might-be-seeing-me-soon-82398907,,,headtopics,Headtopics,Zayn Hints at Australia Tour: ‘You Might Be Seeing Me Soon’,,,,d2d54be7eabc576f71c353a0fca82e07,"entertainment,top",united states of america,,false,,united states news,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,6de5a10b-1f7f-44ac-94bb-c8e88e8ce095,,,ONLY AVAILABLE IN PAID PLANS,,obituaries,,https://www.sunjournal.com/wp-content/uploads/sites/11/2018/12/sunjournal-social.jpg,https://www.sunjournal.com/2026/04/19/obituarywilloughby-billie-thomas-wight/,,,sunjournal,Lewiston Sun Journal,Death Notice: Willoughby “Billie” Thomas Wight,,,,1a5fa5b3f41350792f4e6f072d79ecb6,politics,united states of america,,false,,"death notices,user_need: none,none",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/sunjournal.jpg,12472,https://www.sunjournal.com,
NEWSDATA,d1c7bb9e-3191-40c9-a094-b10e725233c9,"However, I don't see any article text provided. Please share the article text with me so I can assist you with summarizing it and suggesting a few tags.",,ONLY AVAILABLE IN PAID PLANS,,mynbc15,"Explore the energetic and adventurous spirit of Aries, the first sign of the zodiac, and discover how this season of new beginnings encourages action and passion. Learn about tools and practices, from technology to crystal healing, that support Aries' drive and need for balance. Also, find updates on fishing access at Big Creek Lake, the debut of the Alabama Stings in Mobile, and political commentary.",https://i.headtopics.com/images/2026/4/19/mynbc15/aries-season-new-beginnings-adventure-and-groundin-aries-season-new-beginnings-adventure-and-groundin-67F2DF70916427C5665CB82644B896F1.webp,https://us.headtopics.com/news/aries-season-new-beginnings-adventure-and-grounding-82398902,,,headtopics,Headtopics,"Aries Season: New Beginnings, Adventure, and Grounding Techniques",,,,083f5e6407f988494103bbd5fa4cff62,"entertainment,top",united states of america,,false,,"zodiac,new beginnings,adventure,aries,lifestyle,spring",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,bca8fdea-b61f-40f7-a140-47b44273ec1b,,,ONLY AVAILABLE IN PAID PLANS,,breitbartnews,"Pennsylvania Senator John Fetterman stated on CNN that the Democratic Party has a significant issue with antisemitism, citing examples of candidates and voting patterns that he believes demonstrate hostility towards Israel. He expressed his unwavering support for Israel and voiced concerns about the increasing negativity towards the country within his party.",https://i.headtopics.com/images/2026/4/19/breitbartnews/senator-fetterman-declares-democratic-party-faces-senator-fetterman-declares-democratic-party-faces-9927ECD779DF7C6CCDF3F4704F6958FF.webp,https://us.headtopics.com/news/senator-fetterman-declares-democratic-party-faces-82398901,,,headtopics,Headtopics,Senator Fetterman Declares Democratic Party Faces Antisemitism Problem,,,,36c9f8ec888b4e0df9d4dede47d2d850,"politics,top",united states of america,,false,,"israel,antisemitism,politics,democratic party,john fetterman,us politics",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,68e9f4f3-3ad3-4d62-b2d7-a5b07bdec69d,"You haven't provided an article for me to summarize. Please share the article you would like me to summarize, and I'll be happy to assist you with a summary and suggested tags.",,ONLY AVAILABLE IN PAID PLANS,,runnersworld,The 44-year-old started running at 3:46 a.m.—and averaged 7:40 pace for almost 13 hours in front of spectators at the Boston Marathon Expo.,https://i.headtopics.com/images/2026/4/19/runnersworld/ashley-paulson-shatters-the-100-mile-treadmill-wor-ashley-paulson-shatters-the-100-mile-treadmill-wor-661A622DF045CA4950BAEBF131B73FB0.webp,https://us.headtopics.com/news/ashley-paulson-shatters-the-100-mile-treadmill-world-82398915,,,headtopics,Headtopics,Ashley Paulson Shatters the 100-Mile Treadmill World Record—by Nearly 90 Minutes,,,,772e9b60ac55e501afd483c65f363e24,"sports,top",united states of america,,false,,united states news,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/headtopics.png,43039,https://headtopics.com,
NEWSDATA,48b1188e-7394-4565-a5bd-cda85b0573b6,,,ONLY AVAILABLE IN PAID PLANS,,fox news,"Although she died before their encounter, she left behind a handwritten list of eight questions on her nightstand, which her mother, Rebecca, shared with Beck in hopes that Musk would finally answer them.",https://nypost.com/wp-content%2Fuploads%2Fsites%2F2%2F2026%2F04%2Fliv-perrottos-mother-shared-list-125957339.jpg?w%3D1024,https://nypost.com/2026/04/19/us-news/elon-musk-fulfills-teen-cancer-patients-last-wish-in-touching-x-post/,,,nypost,New York Post,Elon Musk fulfills teen’s last wish in touching X post after she was too weak to take his call,,,,843a635679b08c39651e5457ac20612b,"entertainment,top",united states of america,,false,,"cancer,tesla,glenn beck,nypost,elon musk",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/nypost.png,643,https://nypost.com,
NEWSDATA,7f280cb9-004e-4040-b773-77a273712e05,,,ONLY AVAILABLE IN PAID PLANS,,jeff lewis,"Tesla, Inc. (NASDAQ:TSLA) is one of the 10 Best Stocks to Buy for the Next Decade. On April 15, 2026, TD Cowen lowered its price target on Tesla, Inc. (NASDAQ:TSLA) to $490 from $519 and maintained a Buy rating as part of a broader Q1 preview across the auto sector. The firm said automakers appear better [...]",https://d2w7kw43nye0pi.cloudfront.net/Z9gjvj4aU2v5oCHrNYEN7NOGhQWqZKFPXoTDnifPuvw/resize:fit:2880:1620:0/plain/https://imonkeyblog.s3.us-east-1.amazonaws.com/blog/wp-content/uploads/2026/03/18031216/M3_NV61_D.jpg,https://www.insidermonkey.com/blog/tesla-tsla-the-best-stock-to-buy-for-the-next-decade-1741055/,,,insidermonkey,Insider Trading,Tesla (TSLA): The Best Stock to Buy for the Next Decade,,,,b9ddec5992fdeb335601312c68eb6a9a,business,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/insidermonkey.png,27496,https://www.insidermonkey.com,
NEWSDATA,fb6ae7da-1cb7-4543-ad83-6ed6dc7dd7fe,It seems like there's no text to summarize. Could you please provide the article you'd like me to work with? I'll be happy to create a summary and suggest relevant tags for you.,,ONLY AVAILABLE IN PAID PLANS,,jeff lewis,"ASML Holding N.V. (NASDAQ:ASML) is one of the 10 Best Stocks to Buy for the Next Decade. On April 15, 2026, ASML Holding N.V. (NASDAQ:ASML) reported Q1 EPS of EUR 7.15, up from EUR 6.00 a year ago, on revenue of EUR 8.77B versus EUR 7.74B last year. The company said total net sales of [...]",https://d2w7kw43nye0pi.cloudfront.net/_42mXXwN_W1yysTsFgJDfFR8YCwrVLnIVkF_pIbuP-8/resize:fit:4800:3200:0/plain/https://imonkeyblog.s3.us-east-1.amazonaws.com/blog/wp-content/uploads/2025/09/30105640/jeshoots-com-DQBHliTwIaU-unsplash.jpg,https://www.insidermonkey.com/blog/is-asml-holding-asml-the-best-stock-to-buy-for-the-next-decade-1741054/,,,insidermonkey,Insider Trading,Is ASML Holding (ASML) the Best Stock to Buy for the Next Decade?,,,,7717159a6aca74b2b798e92d3f863809,business,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/insidermonkey.png,27496,https://www.insidermonkey.com,
NEWSDATA,521ab3b1-6c73-4e0f-baf3-0671b255891a,,,ONLY AVAILABLE IN PAID PLANS,,jeff lewis,"Lam Research Corporation (NASDAQ:LRCX) is one of the 10 Best Stocks to Buy for the Next Decade. On April 15, 2026, Deutsche Bank analyst Melissa Weathers raised the price target on Lam Research Corporation (NASDAQ:LRCX) to $300 from $290 and maintained a Buy rating, citing expectations for a strong March quarter. On April 1, 2026, [...]",https://d2w7kw43nye0pi.cloudfront.net/uUuqxJTAHp64eN5gnQTYZorC5kRPacgEcULtP0N4zsM/resize:fit:640:417:0/plain/https://imonkeyblog.s3.us-east-1.amazonaws.com/blog/wp-content/uploads/2015/08/MEMS-Semiconductor-Stocks.jpg,https://www.insidermonkey.com/blog/deutsche-bank-raises-its-price-target-on-lam-research-lrcx-to-300-1741053/,,,insidermonkey,Insider Trading,Deutsche Bank Raises its Price Target on Lam Research (LRCX) to $300,,,,753b4ab28ac9d65276e0bcb4f5afe4dc,business,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/insidermonkey.png,27496,https://www.insidermonkey.com,
NEWSDATA,3816d418-b08e-4515-a37e-3a5c6b709b30,It seems like there is no article provided. Please share the article you would like me to summarize and generate tags from.,,ONLY AVAILABLE IN PAID PLANS,,jeff lewis,"ServiceNow, Inc. (NYSE:NOW) is one of the 10 Best Stocks to Buy for the Next Decade. On April 15, 2026, Truist lowered its price target on ServiceNow, Inc. (NYSE:NOW) to $125 from $175 and maintained a Buy rating ahead of quarterly results. The firm said it expects strong performance with potential upside to consensus estimates, [...]",https://d2w7kw43nye0pi.cloudfront.net/FXOloAQvC4QbfgDKyvZVqFSBEo2u5EoIDIzC_Z0Rp0k/resize:fit:1280:853:0/plain/https://imonkeyblog.s3.us-east-1.amazonaws.com/blog/wp-content/uploads/2021/04/28124956/business-meeting-5395567_1280.jpg,https://www.insidermonkey.com/blog/truist-maintains-buy-rating-on-servicenow-now-1741052/,,,insidermonkey,Insider Trading,Truist Maintains Buy Rating on ServiceNow (NOW),,,,8b221efcb79bcfef8e31b83dee3c253e,business,united states of america,,false,,,english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/insidermonkey.png,27496,https://www.insidermonkey.com,
NEWSDATA,e1a0539d-d4b8-4649-a331-782cb6913917,,,ONLY AVAILABLE IN PAID PLANS,,kaveesha edirisinghe,"The Commission to Investigate Allegations of Bribery or Corruption (CIABOC) has initiated investigations into multiple complaints, including allegations against the suspended Deputy Secretary General of Parliament, Chaminda Kularatne, as well as a counter complaint filed against Speaker Dr. Jagath Wickramaratne. A separate complaint lodged by an individual identified as S. Kannan against Mr. Kularatne is [...] The post Ciaboc Launches Probe Into Complaints Against Chaminda Kularatne And Speaker Wickramaratne appeared first on Mawratanews.lk | Sri Lanka Latest Sinhala News and Headlines .",https://mawratanews.lk/wp-content/uploads/2026/04/Untitled-design-2026-04-19T095725.640.png,https://mawratanews.lk/news/ciaboc-launches-probe-into-complaints-against-chaminda-kularatne-and-speaker-wickramaratne/,,,mawratanews_lk,Mawratanews.lk | Sri Lanka Latest Sinhala News And,Ciaboc Launches Probe Into Complaints Against Chaminda Kularatne And Speaker Wickramaratne,,,,407eaed1e53713e4720a71cbb1d8c610,politics,united states of america,,false,,"mawratanews,mawrata lk,mawrata news,mawrata web,mawrataepaper,mawrata paper,i sri lanka latest news,mawrata,ciaboc",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/mawratanews_lk.png,794655,https://mawratanews.lk,
NEWSDATA,d99f3ef9-ac8e-4dc2-b3d8-b1c2db11ac9b,I cannot summarise an article that does not exist. Can you please provide the actual text?,,ONLY AVAILABLE IN PAID PLANS,,dustin baker,"The NFL draft will get cracking in four days, and with the event so close you can taste, we take [...]",https://s.yimg.com/ny/api/res/1.2/ZjhlwHZvp1SGctTculreVA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTI0MDA7aD0xNjQ4O2NmPXdlYnA-/https://media.zenfs.com/en/vikings_territory_articles_315/cee3a83f570fda2f4ff38a3ae1e1bd4c,https://sports.yahoo.com/articles/vikings-rumor-mill-draft-clue-050500547.html,,,yahoo,Yahoo! News,"Vikings Rumor Mill Update: New Draft Clue, Kenny Moore, Adam Thielen",,,,3266ddee8a07ec87898fe5df0145f642,"sports,breaking",united states of america,,false,,"nfl,minnesota vikings,dallas,c.j. ham,vikings,zemaiah vaughn,mandatory credit,byron murphy jr.,indianapolis colts,matt yurk,jourdan lewis,los angeles,minnesota,maurice jones-drew,james pierre,jaguars,jason kelce,kenny moore,adam thielen,elon university",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/yahoo.png,17,https://news.yahoo.com,
NEWSDATA,8651fdb5-d44d-42a5-a3da-be120246b943,,,ONLY AVAILABLE IN PAID PLANS,,danessa lincoln,"CG Oncology, Inc. (NASDAQ:CGON – Get Free Report)’s share price hit a new 52-week high during trading on Saturday after JPMorgan Chase & Co. raised their price target on the stock from $65.00 to $91.00. JPMorgan Chase & Co. currently has an overweight rating on the stock. CG Oncology traded as high as $73.56 and [...]",https://www.marketbeat.com/logos/cg-oncology-inc-common-stock-logo-1200x675.jpg?v=20240206091956,https://www.themarketsdaily.com/2026/04/19/cg-oncology-nasdaqcgon-reaches-new-1-year-high-following-analyst-upgrade.html,,,themarketsdaily,Markets Daily,CG Oncology (NASDAQ:CGON) Reaches New 1-Year High Following Analyst Upgrade,,,,7cfb213de5d0112fdf42e7a362caf941,business,united states of america,,false,,"medical,technicals,stocks,cg oncology,nasdaq:cgon,cgon",english,UTC,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,https://n.bytvi.com/themarketsdaily.png,1319461,https://www.themarketsdaily.com,
